name,msg,time,link,length,expmsg
Novik,"Re: Новик, помогите!",2000-06-16 20:04:20,https://vif2ne.org/nvk/forum/archive/words/1294?text=,2.07K,"Приветствую.> Это я, Exeter! Не могу войти под своим нормальным именем. Мой пароль (правильный!) не принима..."""
Тов.Рю,А чем вам Генштаб не нравится? Очень профессиональный сайт (-),2000-06-16 20:11:44,https://vif2ne.org/nvk/forum/archive/words/1285?text=,1.87K,"С уважением..."""
vlad,Барнашу - про здоровье первых лиц государства :-)))),2000-06-16 20:11:47,https://vif2ne.org/nvk/forum/archive/words/1291?text=,2.81K,"Уважаемый Барнаш, с неделю назад Вы запостили статью о том, как израильтяне получали информацию о здоровье Асада незадолго до ег..."""
Глеб Бараев,Перевод,2000-06-16 20:16:29,https://vif2ne.org/nvk/forum/archive/words/1368?text=,2.33K,"Привет!>Pvyvit!>>Русские части вермахта, как правило, были одеты в советску..."""
СанитарЖен,"Кто прокомментирует? (Сов. Россия, Польша, Германия...)",2000-06-16 20:20:48,https://vif2ne.org/nvk/forum/archive/words/1276?text=,1.94K,"Статья в ""Русском журнале""http://russ.ru/ist_sovr..."""
Novik,Обновлени,2000-06-16 20:22:17,https://vif2ne.org/nvk/forum/archive/words/1277?text=,1.73K,"Приветствую.Поменял 2 рубрики - теперь вместо ""Чечня"" и ""Политика"" - ""Спецслужбы"" и ""Униформа"". Народ, пожалуйста, марки..."""
Евгений Путилов,Re: Вопрос знатокам СпН,2000-06-16 20:24:34,https://vif2ne.org/nvk/forum/archive/words/1393?text=,2.80K,>1. Кого готовили на факультете разведки В РВВДКУ? Чем программа обучения отличалась? Где они служили?
Novik,Re: А в регламент следует включить положение об используемых языках...,2000-06-16 20:26:05,https://vif2ne.org/nvk/forum/archive/words/1366?text=,1.92K,"Приветствую.>Пану Норману рекомендую использовать keyukr.IMHO, русском и английском...."""
Дмитрий Шумаков,Это у Вас параноя. :-),2000-06-16 20:27:56,https://vif2ne.org/nvk/forum/archive/words/1310?text=,1.78K,"Не все, что мелкософт наплодил, Нетшкаф поддерживает, сам ведь знаешь. С уважением, Дмитрий..."""
Novik,Re: Готово (-),2000-06-16 20:28:31,https://vif2ne.org/nvk/forum/archive/words/1290?text=,1.53K,"..."""
Владимир Несамарский,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 20:29:06,https://vif2ne.org/nvk/forum/archive/words/1333?text=,3.22K,"Так. Верх срезаю как вполне проясненный благодаря Вашему последнему постингу.>Текст клятвы и место публ..."""
Тов.Рю,С другой стороны...,2000-06-16 20:29:24,https://vif2ne.org/nvk/forum/archive/words/1338?text=,3.68K,">>Не надо так говорить. Планы бомбежки Кавказских нефтяных объектов разрабатывались. Да. Главным образом с цель..."""
Ajax,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 20:35:29,https://vif2ne.org/nvk/forum/archive/words/1335?text=,2.92K,"Это я, Exeter. У меня тут регистрация глючит.А по обсуждаемому вопросу - Мельтюхов в своей книге утверждает, что в марте 194..."""
Тов.Рю,Хм...,2000-06-16 20:36:04,https://vif2ne.org/nvk/forum/archive/words/1408?text=,2.35K,">>Скорee рeзон строгиe кaтоличeскиe нрaвы и отсусвиe толeрaнтности. Сaм знaю, сaм отчaсти литовский кaтолик :)...."""
Владимир Несамарский,Это да. Но (+),2000-06-16 20:44:09,https://vif2ne.org/nvk/forum/archive/words/1339?text=,2.32K,"та конкретная кошка (Чемберлен со товарищи) прекрасно знала, чье конкретное мясо она съела - слепому было ясно, что политика ""де..."""
Барнаш,Re:Cпасибо:-)))),2000-06-16 20:44:45,https://vif2ne.org/nvk/forum/archive/words/1292?text=,2.61K,">Уважаемый Барнаш, с неделю назад Вы запостили статью о том, как израильтяне получали информацию о здоровье Аса..."""
Exeter,Re: Спасибо огромное!,2000-06-16 20:44:55,https://vif2ne.org/nvk/forum/archive/words/1295?text=,1.60K,"..."""
Барнаш,? Игалю,2000-06-16 20:49:15,https://vif2ne.org/nvk/forum/archive/words/1296?text=,1.77K,"Тов. ст. лейтенант!Спросите у начальничков, каковы шансы Эфи Файна получить генерала.Знаю конечно на 90%, возможный ..."""
Daniel,Putin plugged the Russian-Ukrainian An-70 Antonov military transport jet,2000-06-16 20:54:29,https://vif2ne.org/nvk/forum/archive/words/1369?text=,3.24K,"BERLIN, June 16 (Reuters) - Russian President Vladimir Putin plugged the Russian-Ukrainian An-70 Antonov military transport jet ..."""
Сергей С.,Re: Вопрос,2000-06-16 20:56:35,https://vif2ne.org/nvk/forum/archive/words/1397?text=,1.95K,">2. Что такое офицерские батальоны(по слухам состояли якобы из десантных офицеров)???---------------..."""
Marat,"TSDV, Лукину, Никольскому про Йемен и просьба про ""Эксперт""",2000-06-16 20:57:33,https://vif2ne.org/nvk/forum/archive/words/1674?text=,4.79K,"Приветствую всех!Тут нашел месадж интересный староватой давностиБазы и поставки Ю.Йемене?-------------------..."""
Евгений Путилов,Re: Извиняюсь за вмешательство,2000-06-16 21:04:38,https://vif2ne.org/nvk/forum/archive/words/1675?text=,2.11K,"Маленький фактик.>Ветролеты и самолеты – всего ровно 380 машин (с 1959 года Северному и с 1972 года Южн..."""
Игорь Куртуков,КШУ-2. К участникам.,2000-06-16 21:06:01,https://vif2ne.org/nvk/forum/archive/words/1346?text=,4.47K,"Уважаемые участники с обеих сторон,Прошу подготовить и отослать мне или выложить на листок КШУ к 19.6.41 следующую инфор..."""
Exeter,Re:  Уточнени,2000-06-16 21:15:20,https://vif2ne.org/nvk/forum/archive/words/1677?text=,3.20K,"Здравствуйте, Marat!>у меня получилось, что корабли было так (цифры итоговые и Южному и Северному и..."""
Nicky,Все были хороши,2000-06-16 21:21:09,https://vif2ne.org/nvk/forum/archive/words/1340?text=,2.83K,">та конкретная кошка (Чемберлен со товарищи) прекрасно знала, чье конкретное мясо она съела - слепому было ясно..."""
Игорь Куртуков,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 21:28:08,https://vif2ne.org/nvk/forum/archive/words/1336?text=,2.88K,">Это я, Exeter. У меня тут регистрация глючит.Кто ж еще :-). Если Вы под адмиралграфшпее появите..."""
Exeter,Еще уточнени,2000-06-16 21:28:56,https://vif2ne.org/nvk/forum/archive/words/1678?text=,3.10K,"Ой, извините, накладочка!Я продолжу.>у меня получилось, что корабли было так (цифры итоговые и ..."""
Василий Фофанов,Это ТЗМ на такой же базе,2000-06-16 21:32:36,https://vif2ne.org/nvk/forum/archive/words/1631?text=,1.64K,"..."""
Nicky,Вообще о турках,2000-06-16 21:35:32,https://vif2ne.org/nvk/forum/archive/words/1297?text=,2.37K,"Мне хотелось бы яснее предствалять себе позицию Турции в WW2. С одной сторонысуществует утверждение что разгром немцев под С..."""
Михаил Лукин,"Эх, ежели бы Вы про это тогда написали... :-)",2000-06-16 21:42:47,https://vif2ne.org/nvk/forum/archive/words/1680?text=,2.48K,"Дорого яичко к Христову Дню! :-))Вопрос-то был не просто так, а к заметке про поездку Сергеева в Йемен... А заметка-то и выш..."""
Andrew,"Перенос про униформу ""восточных батальонов"".",2000-06-16 21:42:58,https://vif2ne.org/nvk/forum/archive/words/1315?text=,4.59K,"Добрый день!***Добрый день!Хочу заметить что организации с названием РОА не существовало.(Нашивки были но это са..."""
Exeter,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 21:44:01,https://vif2ne.org/nvk/forum/archive/words/1337?text=,3.77K,">>Это я, Exeter. У меня тут регистрация глючит.>>Кто ж еще :-). Если Вы под адмиралграфшпее появитесь, ..."""
Игорь Куртуков,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 21:44:47,https://vif2ne.org/nvk/forum/archive/words/1334?text=,2.57K,">Под рукою у меня сейчас ничего такого нет, и напрягаться очень неохота, разве что Вы поставите дело ""на принци..."""
Lesha,Re: Вопрос не в тему: о руссификации Виндов,2000-06-16 21:49:44,https://vif2ne.org/nvk/forum/archive/words/1300?text=,2.46K,">Может кто подсказать программку которая могла-бы автоматически и полностью руссифицировать американскую версию..."""
Михаил Лукин,Валерий! Вы что обзываетесь-то?! :-(,2000-06-16 21:54:45,https://vif2ne.org/nvk/forum/archive/words/1311?text=,2.37K,"Сами же призываете всех быть выдержанными и корректными... И вдруг на меня наехали... Не первый день ведь на форуме общаемся... ..."""
Владимир Минаев,Не совсем так...,2000-06-16 21:56:56,https://vif2ne.org/nvk/forum/archive/words/1341?text=,2.17K,">На самом деле виновник войны -Германия. И точка. Доли вины всех остальных участников несравнимо меньше германс..."""
Михаил Лукин,"Тада я не понимаю, что такое ""цветовая схема"" :-))",2000-06-16 21:56:59,https://vif2ne.org/nvk/forum/archive/words/1307?text=,1.92K,"Я как обычно -- вы**бнулся, а про что -- не в курсе. Я решил, что Вы про цветовую гамму оформления форума... Но вот уже понял, ч..."""
Тов.Рю,Предупреждение Ведущему ВИФ за попытку оскорбления собеседника :-) (-),2000-06-16 21:57:41,https://vif2ne.org/nvk/forum/archive/words/1312?text=,1.70K,"..."""
Andrew,Добавка...,2000-06-16 22:00:03,https://vif2ne.org/nvk/forum/archive/words/1316?text=,2.50K,>Хочу заметить что организации с названием РОА не существовало.(Нашивки были но это самодеятельность).
СанитарЖен,Частная корреляция.,2000-06-16 22:08:57,https://vif2ne.org/nvk/forum/archive/words/1671?text=,2.51K,">Люди с низким уровнем дохода и образования чаще, по сравнению с высокообразованными и людьми с высоким уровнем..."""
Алексей,Ленинградский вопрос,2000-06-16 22:10:41,https://vif2ne.org/nvk/forum/archive/words/1317?text=,3.82K,"Добрый день, Пробую второй дубль на ВИФ-2, поскольку на ВИФ-1 не получилось: - Всем известно о ""знаменитом"" параде плене..."""
Глеб Бараев,Фактическая справка,2000-06-16 22:45:02,https://vif2ne.org/nvk/forum/archive/words/1342?text=,3.15K,"10.01.40 Даладье дал письменное задание Гамелену и Дарлану подготовить план ""Разрушение нефтедобывающей промышленности России"".Д..."""
Warrior,Оружие,2000-06-16 22:46:00,https://vif2ne.org/nvk/forum/archive/words/1355?text=,2.40K,"ПриветствуюПо ящику недавно показывали док.фильм ро войну,и засветили тукую картину:Сидят 2 красноармеёцев в окопе, один стр..."""
Глеб Бараев,Фактическая справка,2000-06-16 22:47:34,https://vif2ne.org/nvk/forum/archive/words/1343?text=,3.41K,"10.01.40 Даладье дал письменное задание Гамелену и Дарлану подготовить план ""Разрушение нефтедобывающей промышленности России"".Д..."""
Warrior,Вопросы,2000-06-16 22:54:12,https://vif2ne.org/nvk/forum/archive/words/1322?text=,2.57K,"ПриветствуюЯ сдесь в первый раз, и спрашиваю:1 зачем нужны в низу всякие галочки? 2 что за кнопка Lat -Ю1251 3 и зач..."""
Глеб Бараев,Re: КШУ-2. К участникам.,2000-06-16 23:01:41,https://vif2ne.org/nvk/forum/archive/words/1347?text=,2.43K,"Изначальная дислокация отвечает состоянию на 10.6.41********************Прошу разъяснить, сведения из какого источника б..."""
Venik,Ударный самолет вертикального взлета.,2000-06-16 23:11:06,https://vif2ne.org/nvk/forum/archive/words/1550?text=,13.77K,"Так, перетаскиваю я сюда дискуссию со старого-нового форума по самолету вертикального взлета. МиГ отлынивает от своих обязанност..."""
Novik,"Re: Вы забыли только спросить, зачем написана ""Помощь""",2000-06-16 23:12:06,https://vif2ne.org/nvk/forum/archive/words/1323?text=,2.17K,"Приветствую.>Приветствую>Я сдесь в первый раз, и спрашиваю:>1 зачем нужны в низу всякие галочки? 2 ..."""
Валерий Мухин. Ведущий ВИФ-2.,Читайте хелп (последняя кнопка) (+),2000-06-16 23:13:23,https://vif2ne.org/nvk/forum/archive/words/1324?text=,3.44K,"В форме ответа необходимо заполнить тему, текст сообщения и определить одну или более рубрик, к которым сообщение будет относить..."""
Venik,"Форум барахлит, однако. Пробуем еще раз...",2000-06-16 23:14:19,https://vif2ne.org/nvk/forum/archive/words/1551?text=,13.63K,"Так, перетаскиваю я сюда дискуссию со старого-нового форума по самолету вертикального взлета. МиГ отлынивает от своих обязанност..."""
Novik,"Re: Скажи, что там было в оригинале на месте пропуска?",2000-06-16 23:20:36,https://vif2ne.org/nvk/forum/archive/words/1552?text=,2.07K,"Как добился такого эффекта?..."""
Поручик Баранов,Вывод неправильный,2000-06-16 23:21:17,https://vif2ne.org/nvk/forum/archive/words/1672?text=,2.16K,">Вот так-то! Т.е. если человек голосует>за Яблоко, значит, не любит Российскую Армию и хочет с..бать за буг..."""
Warrior,Re: Читайте хелп (последняя кнопка) (+),2000-06-16 23:22:41,https://vif2ne.org/nvk/forum/archive/words/1325?text=,3.33K,"Приветствую>В форме ответа необходимо заполнить тему, текст сообщения и определить одну или более рубрик, к..."""
Warrior,Cool!,2000-06-16 23:30:21,https://vif2ne.org/nvk/forum/archive/words/1318?text=,1.79K,"ПриветствуюБыло бы не нплохо, если бы была кнопочка ссылочек на ысякие боевые сайты, а так форум просто идеален, никогда не ..."""
Игорь Куртуков,Re: КШУ-2. К участникам.,2000-06-16 23:30:39,https://vif2ne.org/nvk/forum/archive/words/1348?text=,2.83K,"> Изначальная дислокация отвечает состоянию на 10.6.41>********************>Прошу разъяснить, сведения ..."""
Stalker,"Не примите как попытку ""учить уму- разуму"", но(+)",2000-06-16 23:31:30,https://vif2ne.org/nvk/forum/archive/words/2316?text=,10.91K,">>А к Валере (Siberian) я хожу призвать - читайте Стругацких, особенно их произведения с милитаристским укл..."""
Novik,"Re: Потому, что Ваш браузер его не покажет (+)",2000-06-16 23:35:32,https://vif2ne.org/nvk/forum/archive/words/1326?text=,1.84K,"Приветствую.Не сочтите за наезд, но прежде чем задавать вопросы подучите матчасть...."""
Игорь Куртуков,См. также,2000-06-16 23:44:23,https://vif2ne.org/nvk/forum/archive/words/1344?text=,1.81K,"http://www.airforce.ru/history/caucasus/caucasus1...."""
Prof.,"Novik ,почикайте плиз Prof и Prof. я зарегистрируюсь снова.",2000-06-16 23:45:19,https://vif2ne.org/nvk/forum/archive/words/1319?text=,1.73K,"..."""
Novik,Re: Done (-),2000-06-16 23:51:39,https://vif2ne.org/nvk/forum/archive/words/1320?text=,1.53K,"..."""
Warrior,Предложения разработчику,2000-06-16 23:57:43,https://vif2ne.org/nvk/forum/archive/words/1321?text=,2.75K,"Приветствую,Если бы вы вставляли в правое окошко банеры, то была-бы какая-то прибыль, сдесь народу много, ктонибудь да кликн..."""
Warrior,"Re: Потому, что Ваш браузер его не покажет (+)",2000-06-17 00:02:46,https://vif2ne.org/nvk/forum/archive/words/1327?text=,1.83K,"Приветствую,>Приветствую.>Не сочтите за наезд, но прежде чем задавать вопросы подучите матчасть."
Глеб Бараев,Re: КШУ-2. К участникам.,2000-06-17 00:02:47,https://vif2ne.org/nvk/forum/archive/words/1349?text=,3.07K,"В принципе на 80% основных частей дислокация известна, мелкие флуктуации на ход повлиять не должны.**********************"
Stalker,Из  страха и по необходимости войско сделалось мертвым. Евгений фон Ванценштейн,2000-06-17 00:08:51,https://vif2ne.org/nvk/forum/archive/words/1478?text=,4.74K,"Оцените , пожалуста, нижеследуюцее(Лем, ""Мир на Земле""). Ниже - мой комментарий....В первую мировуювойну самолет по ..."""
vlad,"Re: Форум барахлит, однако. Пробуем еще раз...",2000-06-17 00:11:19,https://vif2ne.org/nvk/forum/archive/words/1556?text=,4.69K,">Двойной хвост и основные элементы стэлс a la Ф-22 Основная цель самолета - нападение на хорошо защищенные цели..."""
Игорь Куртуков,Re: КШУ-2. К участникам.,2000-06-17 00:19:06,https://vif2ne.org/nvk/forum/archive/words/1350?text=,3.46K,">Я имею в виду не только РККА, но и вермахт.Не получится ли так, что ударив по месту, указанному в одном источн..."""
Warrior,Наземные торпеды,2000-06-17 00:36:38,https://vif2ne.org/nvk/forum/archive/words/1432?text=,2.39K,"Приветствую,У немцев были эксперементы с ""наземными торпедами"" - бомбы на гусенецах, поступало это оружие им на вооружение? ..."""
Stalker,Re: Наземные торпеды,2000-06-17 00:43:56,https://vif2ne.org/nvk/forum/archive/words/1433?text=,1.98K,"Возможно, вы имеете ввиду танкетки ""Голиаф"". Были такие, применялись на Вост. фронте. ТТХ не знаю, управлялись с пульта по прово..."""
Игорь Куртуков,Re: Царская армия -> Красная Арми,2000-06-17 00:50:32,https://vif2ne.org/nvk/forum/archive/words/1603?text=,2.99K,">В советские времена официально утверждалось, что эти полки прекратили свое существование после октября 1917. Н..."""
Warrior,Re: Наземные торпеды,2000-06-17 00:52:10,https://vif2ne.org/nvk/forum/archive/words/1434?text=,1.94K,"Приветствую,> Возможно, вы имеете ввиду танкетки ""Голиаф"". Были такие, применялись на Вост. фронте. ТТХ не ..."""
Глеб Бараев,Re: См. также,2000-06-17 00:54:36,https://vif2ne.org/nvk/forum/archive/words/1345?text=,1.96K,"http://www.airforce.ru/history/caucasus/caucasus1...."""
Глеб Бараев,6-я армия.,2000-06-17 01:10:12,https://vif2ne.org/nvk/forum/archive/words/1351?text=,2.38K,">> Пропущенный номер 255 получила дивизия, вошедшая в 6 А 2-го(днепропетровского) формирования>>А перво..."""
VladimirS,Статья по Чечне с АПР. Большая.,2000-06-17 01:10:42,https://vif2ne.org/nvk/forum/archive/words/1418?text=,42.41K,"Война с партизанами как орудие торгаЕсли враг не сдаётся, его делают другомПубликуемая статья, на наш взгляд, - блис..."""
Stalker,"А ведь он, оказывается, белый и пушистый..(+)",2000-06-17 01:13:11,https://vif2ne.org/nvk/forum/archive/words/1353?text=,3.74K,"... Он не совершал никаких преступлений, за которые можно осудить на пожизненно заключение!...... Мой отец никогда т..."""
А.Никольский,Был целый фильм на эту тему,2000-06-17 01:17:26,https://vif2ne.org/nvk/forum/archive/words/1607?text=,1.92K,"Художественный, забыл как называется вроде ""Угол падения"". Постсталинский советский фильм про гражданскую войну, про то как 3-й ..."""
Greg,Re: Оружие,2000-06-17 01:22:12,https://vif2ne.org/nvk/forum/archive/words/1356?text=,2.45K,">Приветствую>По ящику недавно показывали док.фильм ро войну,и засветили тукую картину:Сидят 2 красноармеёце..."""
Warrior,Re: Оружие,2000-06-17 01:25:59,https://vif2ne.org/nvk/forum/archive/words/1357?text=,2.04K,"Приветствую,>>Былa тaкaя штукa...нaзывaлaсь aмпуломeт.>Использовaлaсь в нaчaлe воины, нe знaю ш..."""
А.Никольский,Достал уже этот троцкист (+),2000-06-17 01:27:15,https://vif2ne.org/nvk/forum/archive/words/1419?text=,2.04K,"Вообще-то этот автор находка для современной газеты, не только для интернета, где объем заметок неограничен. Точнее говоря, этим..."""
Warrior,Sidecars,2000-06-17 01:30:07,https://vif2ne.org/nvk/forum/archive/words/1527?text=,2.67K,"Приветствую,зачем немцы использовали мотоциклы с колясками? Ведь они открыты,градус пворта пулемёта очень мал, а солдат без ..."""
Stalker,"Вы опять будете смеятся, но",2000-06-17 01:34:07,https://vif2ne.org/nvk/forum/archive/words/1668?text=,2.19K,">Так вот, все боевые эпизоды, показанные в этих фильмах, иначе как ""бросанием под танки"" не назовешь (я нем..."""
Warrior,Re: Оружие,2000-06-17 01:34:37,https://vif2ne.org/nvk/forum/archive/words/1358?text=,2.02K,"Приветствую,>Приветствую,>>>>Былa тaкaя штукa...нaзывaлaсь aмпуломeт."
Warrior,Энциклопеди,2000-06-17 01:44:01,https://vif2ne.org/nvk/forum/archive/words/1354?text=,1.66K,"Приветствую,Где бы найти в интернете Советскую Военную Энциклопедию все томы?Скажите ктонибудь пли-и-и-зС уважением<..."""
Greg,Re: Оружие,2000-06-17 01:46:11,https://vif2ne.org/nvk/forum/archive/words/1359?text=,2.03K,">Приветствую,>>Приветствую,>>>>>>>Былa тaкaя штукa...нaзывaлaсь aмпуломeт.>>>Использовaлaсь..."""
Олег К,диагноз - оплачиваемое? словоблудие...,2000-06-17 01:53:17,https://vif2ne.org/nvk/forum/archive/words/1421?text=,2.78K,">Это тоже историческая традиция. В России реформы и революции происходили после проигранных войн. После Крымско..."""
Константин Федченко,Re: Sidecars,2000-06-17 02:04:15,https://vif2ne.org/nvk/forum/archive/words/1528?text=,4.13K,">Приветствую,>зачем немцы использовали мотоциклы с колясками? Ведь они открыты,градус пворта пулемёта очень..."""
Константин Федченко,пароль...,2000-06-17 02:10:28,https://vif2ne.org/nvk/forum/archive/words/1695?text=,2.06K,">Константину>пароль:>64:58 ФАКИ - ФУПМ>угадайте что здесь не правильно? :)черт его з..."""
Китоврас,Re: Царская армия -> Красная Арми,2000-06-17 02:20:16,https://vif2ne.org/nvk/forum/archive/words/1604?text=,3.29K,">>В советские времена официально утверждалось, что эти полки прекратили свое существование после октября 1917. ..."""
Максим,Re:Заамурский полк?,2000-06-17 02:32:57,https://vif2ne.org/nvk/forum/archive/words/1605?text=,1.71K,"В ""Тихом Доне"" часто (в период гражд. войны) упоминается заамурский полк - выделяется по боеспособности - из тех что перед WW1 с..."""
А.Никольский,Re: диагноз - оплачиваемое? словоблудие...,2000-06-17 02:33:46,https://vif2ne.org/nvk/forum/archive/words/1422?text=,3.30K,">>Это тоже историческая традиция. В России реформы и революции происходили после проигранных войн. После Крымск..."""
Warrior,Re: Sidecars,2000-06-17 02:37:12,https://vif2ne.org/nvk/forum/archive/words/1529?text=,3.93K,"Приветствую,>>Приветствую,>>зачем немцы использовали мотоциклы с колясками? Ведь они открыты,градус пво..."""
Warrior,ОТ,2000-06-17 02:40:56,https://vif2ne.org/nvk/forum/archive/words/1378?text=,1.98K,"Приветствую,танкисы боялись содиться в ОТ. потомучто говорили что это самоубийство. Ведь можно было вынести баллоны из т..."""
Warrior,Гранатамёты и базуки,2000-06-17 02:44:31,https://vif2ne.org/nvk/forum/archive/words/1500?text=,2.38K,"Приветствую,Какой гранатамёт лучше - огнестрельный или реактивный?С уважением..."""
Чобиток Василий,АНАТОМИЯ АРМИИ. Обновлени,2000-06-17 02:49:23,https://vif2ne.org/nvk/forum/archive/words/1438?text=,2.28K,"Первые статьи в разделе ""Фортификация"":""Одиночные стрелковые окопы"" и ""Траншеи и ходы сообщения"".""Князь Григорий Пот..."""
Чобиток Василий,НОВИКУ. Крейсеру и человеку :)),2000-06-17 02:52:32,https://vif2ne.org/nvk/forum/archive/words/1413?text=,2.16K,"Свяжись с Игорем Гостевым, у него возникли проблемы. Вчера после регистрации все работало нормально, а сегодня только в режиме ч..."""
Чобиток Василий,"Блин, глючит. Здесь его Е-майл",2000-06-17 02:53:39,https://vif2ne.org/nvk/forum/archive/words/1414?text=,2.13K,">Свяжись с Игорем Гостевым, у него возникли проблемы. Вчера после регистрации все работало нормально, а сегодня..."""
Warrior,СС и Гестапо,2000-06-17 02:58:29,https://vif2ne.org/nvk/forum/archive/words/1382?text=,2.88K,"Приветствую,Вот ССовцы воевали в открытую, а гестапо тоже?С уважением..."""
Warrior,Hovercraft,2000-06-17 03:05:04,https://vif2ne.org/nvk/forum/archive/words/1460?text=,2.33K,"Приветствую,Всякие штуки на воздушной падушке - отличные вездехды почму бы не сделать танк на ВП?С уважением..."""
Warrior,C&C:Red Alert,2000-06-17 03:23:54,https://vif2ne.org/nvk/forum/archive/words/1371?text=,2.59K,"Приветствую,В ред алерте есть такой вид пехотинца который стреляет файеболами которые взрываются облаком пламени, и зажигают..."""
Дервиш,"Re: РПО ""Шмель"" с термобарическим  выстрелом.(-).",2000-06-17 03:34:26,https://vif2ne.org/nvk/forum/archive/words/1372?text=,2.44K,">..."""
Дервиш,Re: Плавят и делают иголки. :) (-),2000-06-17 03:35:50,https://vif2ne.org/nvk/forum/archive/words/1750?text=,1.67K,">..."""
Norman,Re: А в регламент следует включить положение об используемых языках...,2000-06-17 03:36:22,https://vif2ne.org/nvk/forum/archive/words/1367?text=,1.90K,"Pvyvit!>Приветствую.>>Пану Норману рекомендую использовать keyukr.- Vybachajte shanovni,..."""
Warrior,"Re: РПО ""Шмель"" с термобарическим  выстрелом.(-).",2000-06-17 03:36:46,https://vif2ne.org/nvk/forum/archive/words/1373?text=,2.20K,"Приветствую,Нет, правда? Без шуток? Такое разве есть?С уважением..."""
Дервиш,Re:Я думаю пневматический.(-),2000-06-17 03:37:23,https://vif2ne.org/nvk/forum/archive/words/1501?text=,2.19K,">Приветствую,>Какой гранатамёт лучше - огнестрельный или реактивный?>С уважением..."""
Norman,Re: Восточные батальоны,2000-06-17 03:38:22,https://vif2ne.org/nvk/forum/archive/words/1363?text=,2.06K,">Спасибо большое за ответ. Но транслитом и еще по-украински или по-польски это для меня слишком. Может по-а..."""
Дервиш,Re: Так и делали. (-),2000-06-17 03:38:37,https://vif2ne.org/nvk/forum/archive/words/1379?text=,1.98K,">Приветствую,>танкисы боялись содиться в ОТ. потомучто говорили что это самоуби..."""
А.Никольский,"Re: РПО ""Шмель"" с термобарическим  выстрелом.(-).",2000-06-17 03:39:27,https://vif2ne.org/nvk/forum/archive/words/1374?text=,2.17K,">Приветствую,>Нет, правда? Без шуток? Такое разве есть?>С уважением"
SerP-M,"Раньше, вроде бы, такие вещи называли ""эклектика"" и ""софистика"" (+)",2000-06-17 03:40:00,https://vif2ne.org/nvk/forum/archive/words/1426?text=,2.79K,"Доброе аремя суток!ИМХО, этот парнишка, несомненно, имеет соответствующий ""социальный заказ"", который он с усердием исполняе..."""
Norman,Re: Putin plugged the Russian-Ukrainian An-70 Antonov military transport jet,2000-06-17 03:40:15,https://vif2ne.org/nvk/forum/archive/words/1370?text=,1.93K,"Unfortunatelly Germany choose to go along with the European model instead of Russo-Ukrainian project...."""
Norman,Re: Наземные торпеды,2000-06-17 03:43:45,https://vif2ne.org/nvk/forum/archive/words/1435?text=,1.68K,"Nimtsi takozh rozrobljaly protyvo-tankovy rakety, jaky vystriliuvaly z samoliota abo nazemnoi ustanovky..."""
Дервиш,"Re:Какие уж тут шутки! Сходи на сайт ""Современное оружие России"".",2000-06-17 03:45:27,https://vif2ne.org/nvk/forum/archive/words/1376?text=,1.77K,"..."""
Warrior,Re: Re:Я думаю пневматический.(-),2000-06-17 03:49:17,https://vif2ne.org/nvk/forum/archive/words/1502?text=,2.11K,"Приветствую,>>Приветствую,>>Какой гранатамёт лучше - огнестрельный или реактивный?>>С уважением..."""
Дервиш,Re: Re:А ты задавай вопрос подумав!(+),2000-06-17 04:01:04,https://vif2ne.org/nvk/forum/archive/words/1503?text=,2.60K,">>>Какой гранатамёт лучше - огнестрельный или реактивный?>>>С уважением>====================..."""
СОР,"РПО-А ""Шмель"" Поправка",2000-06-17 04:20:29,https://vif2ne.org/nvk/forum/archive/words/1375?text=,1.99K,">>Приветствую,>>Нет, правда? Без шуток? Такое разве есть?>>>С уважением>+++++++=>Почитай св..."""
Дервиш,Re: Из  страха и по необходимости войско сделалось мертвым. Евгений фон Ванценштейн,2000-06-17 04:24:56,https://vif2ne.org/nvk/forum/archive/words/1481?text=,2.92K,">Ха! Есть превосходная фантастическая повесть ""Разящий металл""(к сожалению не помню автора)-там ваша идея уже о..."""
