name,msg,time,link,length,expmsg
Валерий Мухин. Ведущий ВИФ-2.,Вопрос Новику.,2000-06-16 12:12:08,https://vif2ne.org/nvk/forum/archive/words/1197?text=,1.74K,"А какой глубокий смысл в том, что новые сообщения подсовываются вниз ветки?Нельзя ли сделать привычный верхний вариант?<..."""
Unicorn,КОР-1 Бериева,2000-06-16 12:12:36,https://vif2ne.org/nvk/forum/archive/words/1202?text=,1.91K,"Коллеги!Может быть, кто-нибудь подскажет:Где применялся КОР-1 в Великую Отечественную? В каком количестве? С кор..."""
Валерий Мухин. Ведущий ВИФ-2.,Re: Это что на наш танк  падает?,2000-06-16 12:13:24,https://vif2ne.org/nvk/forum/archive/words/1201?text=,1.73K,"> ..."""
Eugenio Mossa,Подготовка западных держав ко Второй мировойю,2000-06-16 12:22:45,https://vif2ne.org/nvk/forum/archive/words/1328?text=,4.53K,"В книге советского американиста Севостьянова НН ""Подготовка войны на Тихом   Океане"" упоминается 150000 англо-французская армия ..."""
Валерий Мухин. Ведущий ВИФ-2.,Угу. Причем это похоже везде теперь так.,2000-06-16 12:26:04,https://vif2ne.org/nvk/forum/archive/words/1272?text=,1.71K,"..."""
Novik,Валерию Мухину.,2000-06-16 12:37:46,https://vif2ne.org/nvk/forum/archive/words/1206?text=,2.38K,"Приветствую.Не надо пока ничего удалять. Из-за етого, видимо, и глюкует...."""
Said,Еще одна фотка Ил-82,2000-06-16 12:46:58,https://vif2ne.org/nvk/forum/archive/words/1257?text=,1.88K,"На моем сайте Авиа Новости  http://www.said.newmail.ru размещена еще одна..."""
Макс,Мина Мираб,2000-06-16 12:48:20,https://vif2ne.org/nvk/forum/archive/words/1220?text=,1.89K,"Здравствуйте!От уважаемого constantin-а узнал, что в 1939 году у нас появилась донная мина Мираб, которая разрабатывалась ка..."""
М.Старостин,Re: Вопрос Новику и Старостину.,2000-06-16 12:50:06,https://vif2ne.org/nvk/forum/archive/words/1224?text=,2.12K,">Нужно ли освобождать место на сервере в Эстонии? Если да, то тогда целесообразно начать перекачивать архивы на..."""
Александр Серебряков,Вопрос знатокам СпН,2000-06-16 12:50:54,https://vif2ne.org/nvk/forum/archive/words/1392?text=,2.64K,"1. Кого готовили на факультете разведки В РВВДКУ? Чем программа обучения отличалась? Где они служили?2. Что такое офицер..."""
Валерий Мухин. Ведущий ВИФ-2.,Напиши Кливеру письмо и договорись о порядке передачи.,2000-06-16 12:51:07,https://vif2ne.org/nvk/forum/archive/words/1225?text=,1.75K,"..."""
Валерий Мухин. Ведущий ВИФ-2.,Угу. Я уже понял. (-),2000-06-16 12:52:02,https://vif2ne.org/nvk/forum/archive/words/1207?text=,2.25K,"..."""
Макс,Re: КОР-1 Бериева,2000-06-16 12:54:49,https://vif2ne.org/nvk/forum/archive/words/1203?text=,1.95K,"Здравствуйте!>Где применялся КОР-1 в Великую Отечественную? В каком количестве? С кораблей или с берего..."""
Novik,Re: Дык чего удалять то пытался?,2000-06-16 12:56:34,https://vif2ne.org/nvk/forum/archive/words/1208?text=,2.10K,"Приветствую.Rакую мессагу?..."""
Дмитрий Шумаков,"А не модель ли это? Окрас странный, детали некоторые ""замылены""",2000-06-16 12:58:42,https://vif2ne.org/nvk/forum/archive/words/1273?text=,1.93K,"Опять же, дядька в люке свой абзац созерцает... С уважением, Дмитрий..."""
Валерий Мухин. Ведущий ВИФ-2.,Наши тесты под танком.,2000-06-16 12:59:01,https://vif2ne.org/nvk/forum/archive/words/1209?text=,1.94K,"..."""
Владимир Несамарский,Re: Подготовка западных держав ко Второй мировойю,2000-06-16 12:59:30,https://vif2ne.org/nvk/forum/archive/words/1329?text=,4.28K,">В книге советского американиста Севостьянова НН ""Подготовка войны на Тихом   Океане"" упоминается 150000 англо-..."""
Novik,? М.Старостину,2000-06-16 13:00:08,https://vif2ne.org/nvk/forum/archive/words/1247?text=,2.38K,"Приветствую.Мне грузить 38-й архив в искалку? Он пополняться больше не будет?..."""
Михаил Лукин,Операция РККА в Прибалтике в 1940 г. -- вопросы,2000-06-16 13:01:05,https://vif2ne.org/nvk/forum/archive/words/1204?text=,2.16K,"Вот пишем мы статейку по ентому поводу. И ужасно интересует вот что:-- карты операции, карты прибалтийских государств до и п..."""
Novik,Re: Пальцем покажи!,2000-06-16 13:01:08,https://vif2ne.org/nvk/forum/archive/words/1210?text=,1.79K,"Приветствую.В смысле, URL мессаги дай. ..."""
Pavel,Воздушные армии ВОВ,2000-06-16 13:02:54,https://vif2ne.org/nvk/forum/archive/words/1205?text=,1.73K,"Доброго времени суток!Где можно узнать, какие части входили в состав ВА во время ВОВ? Например куда входил 451ШАП(вроде в 5-..."""
Валерий Мухин. Ведущий ВИФ-2.,Re: Пальцем покажи!,2000-06-16 13:04:15,https://vif2ne.org/nvk/forum/archive/words/1211?text=,1.87K,https://vif2ne.org/nvk/forum/3/co/deleted.htm
Alex Lee,Re: А где тут линкохранилище?,2000-06-16 13:15:26,https://vif2ne.org/nvk/forum/archive/words/1216?text=,1.96K,">Да, кстати, на счет цветов и оформления: Мне, как Читателю, нравится и работает качественно. Огромное спас..."""
Олег...,Наконец-то!! и ?,2000-06-16 13:30:42,https://vif2ne.org/nvk/forum/archive/words/1218?text=,1.65K,"И когда ты все успеваешь делать, поделись секретом......"""
Andrew,Re: НОВЫЙ САЙТ!,2000-06-16 13:31:21,https://vif2ne.org/nvk/forum/archive/words/1219?text=,1.81K,"Добрый день!>Открывается новый раздел Броне-Сайта, который называется ""Анатомия армии"".Ну на..."""
Макс,"Извините, Constantin-а (-)",2000-06-16 13:33:05,https://vif2ne.org/nvk/forum/archive/words/1221?text=,1.59K,"..."""
vlad,Re: A pochemu,2000-06-16 13:38:23,https://vif2ne.org/nvk/forum/archive/words/1226?text=,2.15K,">я нe могу стaрий форум прочeст????? Taм интeрeснийe постинги остaлись a мeня рeдирeктируют aвтомaтом. Eто скaж..."""
vlad,Re: А как?,2000-06-16 13:55:18,https://vif2ne.org/nvk/forum/archive/words/1230?text=,1.94K,">>Привет!>Привет!>>Путь на старый форум имеется>Открой тайну Золотого ключика...>>С уважением, ..."""
М.Старостин,Re: ? М.Старостину,2000-06-16 14:00:07,https://vif2ne.org/nvk/forum/archive/words/1248?text=,2.38K,">Приветствую.>Мне грузить 38-й архив в искалку? Он пополняться больше не будет?А как ты себе..."""
А.Никольский,Вообще-то должно быть наоборот,2000-06-16 14:07:31,https://vif2ne.org/nvk/forum/archive/words/1405?text=,2.40K,"В протестантских странах обычно самоубийств больше. На это обратил внимание еще Макс Вебер в ""Духе капитализма"", да и папаша Дюр..."""
Andrew,"Re: Вопрос про ""Партийный значек для близоруких""",2000-06-16 14:08:23,https://vif2ne.org/nvk/forum/archive/words/1233?text=,2.82K,"Добрый день!Имеется в виду Deutsches Kreuz, сердцевина которого очень смахивала на партийный значек (он же на жаргоне - ..."""
boba,WINDOWS MUST DIE !!!,2000-06-16 14:10:12,https://vif2ne.org/nvk/forum/archive/words/1308?text=,1.71K,"И вообще выложить на форум объект Active-Xкоторый будет ресет делать на компутере пользователя:-)..."""
Михаил Мухин,Re: Михаилу Мухину--с последнего форума--перенос!,2000-06-16 14:13:44,https://vif2ne.org/nvk/forum/archive/words/1444?text=,6.02K,">Добрый, Михаил!>Вы знаете, я просто не знаю как вам ответить....Ну что же вы так? Учитесь в..."""
Novik,Валерию Мухину.,2000-06-16 14:30:18,https://vif2ne.org/nvk/forum/archive/words/1534?text=,3.75K,"Приветствую.Нашел ошибочку. Действительно, ета ботва циклится при попытке удалить некорневое сообщение. Просьба до выкладки ..."""
Валерий Мухин. Ведущий ВИФ-2.,Граждане! Извещаю вас (+),2000-06-16 14:44:27,https://vif2ne.org/nvk/forum/archive/words/1535?text=,3.69K,"Что если кто вздумает воспользоваться ситуацией и нагадить на Форуме, то к ним будет применена другая мера пресечения - отключен..."""
Дмитрий Болтенков,Re: Михаилу Мухину--с последнего форума--перенос!,2000-06-16 14:49:59,https://vif2ne.org/nvk/forum/archive/words/1445?text=,6.41K,">>Добрый, Михаил!>>Вы знаете, я просто не знаю как вам ответить....>>Ну что же вы так? Учитесь выра..."""
Novik,"Re: ""В суровом глаз его прищуре свкозит народная судьба...""",2000-06-16 14:51:17,https://vif2ne.org/nvk/forum/archive/words/1536?text=,3.69K,"Приветствую.>Что если кто вздумает воспользоваться ситуацией и нагадить на Форуме, то к ним будет применена..."""
commi,Re: Вопрос о штатной численности дивизий Вермахта и РККА.,2000-06-16 14:56:24,https://vif2ne.org/nvk/forum/archive/words/1237?text=,1.94K,"Зайди  http://www.croswinds.net/~stik/index.htmДаль..."""
Валерий Мухин. Ведущий ВИФ-2.,Не хило бы кнопку со ссылкой на Искалку пришпандорить! (+),2000-06-16 14:58:28,https://vif2ne.org/nvk/forum/archive/words/1537?text=,3.24K,"Опять же очень удобный механизм с простановкой знака (-) надо приделать.И как там насчет сделать, что бы новые сообщения был..."""
boba,Типа обрежем хвост удаву по самую шею :-) 38попугаев(С),2000-06-16 15:00:13,https://vif2ne.org/nvk/forum/archive/words/1547?text=,1.95K,">Что если кто вздумает воспользоваться ситуацией и нагадить на Форуме, то к ним будет применена другая мера пре..."""
Валерий Мухин. Ведущий ВИФ-2.,Не слишком ли Вы агрессивны? (-),2000-06-16 15:00:36,https://vif2ne.org/nvk/forum/archive/words/1446?text=,2.88K,"..."""
Prof.,Как защитить бедный Абрамс :-),2000-06-16 15:01:28,https://vif2ne.org/nvk/forum/archive/words/1259?text=,2.54K,"..."""
Валерий Мухин. Ведущий ВИФ-2.,Не все еще дырки в заборе заколотил! (+),2000-06-16 15:06:16,https://vif2ne.org/nvk/forum/archive/words/1249?text=,2.27K,"https://vif2ne.org/nvk/forum/3/co/285.htm..."""
Novik,Re: Не хило,2000-06-16 15:07:27,https://vif2ne.org/nvk/forum/archive/words/1538?text=,3.36K,"Приветствую.На стартовой странице есть. И в архивах будет. (В смысле, на той странице, что появляется после нажатия кноп..."""
